conversation_id_str,created_at,favorite_count,label_manual,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1884841000469929984,Thu Jan 30 05:48:07 +0000 2025,1,Netral,Tercatat kekayaan Suryo Utomo melesat hampir 300 % dalam 6 tahun terakhir dari Rp 6 2 miliar pada 2016 menjadi Rp 18 3 miliar di 2022. Makan Bergizi Gratis Abidzar Semarang RI1 Dede IQ 78 https://t.co/OIOo8YCvDU,1884841000469929984,https://pbs.twimg.com/media/GihMfOEbEAA96Ov.jpg,,in,Indonesia,0,1,1,https://x.com/Wulandar1Putr1/status/1884841000469930368,1375622774975196928,Wulandar1Putr1
1884851538587451904,Thu Jan 30 06:30:00 +0000 2025,0,Positif,OJK: Program 3 juta Rumah dan Makan Bergizi Gratis Bisa Jadi Peluang Industri Asuransi https://t.co/WN5CJIQBoo,1884851538587451904,,,in,Indonesia,0,0,0,https://x.com/tempodotco/status/1884851538587451686,18129942,tempodotco
1884859129061430016,Thu Jan 30 07:00:10 +0000 2025,0,Netral,Menteri Keuangan Sri Mulyani Indrawati memastikan anggaran program Makan Bergizi Gratis (MBG) akan meningkat menjadi Rp 171 triliun dalam APBN 2025 melonjak dari anggaran sebelumnya Rp 71 triliun. Simak selengkapnya: https://t.co/VqfYTs7YI1 https://t.co/qZsBmFdtR6,1884859129061430016,https://pbs.twimg.com/media/GihdYLIbQAA-9Lj.jpg,,in,Jakarta,0,0,1,https://x.com/BloombergTZ/status/1884859129061429419,1582972008479920128,BloombergTZ
1877152097399091968,Thu Jan 09 00:35:10 +0000 2025,2204,Negatif,Menu makan NIRGIZI Gratis di Ugandas Utara Telor secuil : Rp 1.500 Sayur 2 iris minus kuah : Rp 1.000 Pisang mini : Rp 1.000 Nasi mini : Rp 2.000 Total : Rp 5.500 / porsi Masuk KANTONG MAFIA : Rp 4.500/porsi Alhasil tenggorokan serak muncul gejala mual2 ketika mencium https://t.co/ViKYDik6di,1877152097399091968,https://pbs.twimg.com/media/Ggz73kRaMAEYwLU.jpg,,in,"DKI Jakarta, Indonesia",41,385,632,https://x.com/JhonSitorus_18/status/1877152097399091643,1102461866129777024,JhonSitorus_18
1884895136578220032,Thu Jan 30 09:23:14 +0000 2025,0,Netral,Menteri Keuangan Sri Mulyani Indrawati mengatakan bahwa bisnis yang terlibat program Makan Bergizi Gratis (MBG) seharusnya mudah mendapat akses kredit untuk modal kerja dan pemenuhan biaya kebutuhan produksi. Simak selengkapnya: https://t.co/VLXCMGzt1T https://t.co/Vcw1gVu2lO,1884895136578220032,https://pbs.twimg.com/media/Gih-HzobYAA26-h.jpg,,in,Jakarta,0,0,1,https://x.com/BloombergTZ/status/1884895136578220136,1582972008479920128,BloombergTZ
1876137000488801024,Tue Jan 07 07:26:56 +0000 2025,265,Negatif,Oh iya Ada juga konsep bernama Isi Piringku yang menggantikan 4 Sehat 5 Sempurna Susu dihilangkan dan porsi makanan disesuaikan. Menurut kalian sesuai gak nih makanan-makanan diatas dengan konsep ini? Kan judulnya Makanan BERGIZI Gratis https://t.co/8HOhRoqcF8,1876530945521852928,https://pbs.twimg.com/media/GgrG80DbsAAciQZ.jpg,hammsqi,in,Jakarta Capital Region,2,1,38,https://x.com/hammsqi/status/1876530945521852870,1100493583,hammsqi
1876826165895426048,Wed Jan 08 03:49:35 +0000 2025,234,Negatif,@ARSIPAJA Makan Bergizi Gratis Makan Bergizi Gratis (tapi duitnya kurang jadi tombokin bersama dulu yuk eh jadinya gak gratis deh) ,1876838637955949056,,ARSIPAJA,in,"Kyoto-shi Shimogyo-ku, Kyoto",1,4,9,https://x.com/erlangga_tsu/status/1876838637955948714,1784563179001164032,erlangga_tsu
1884880865890864896,Thu Jan 30 08:26:32 +0000 2025,2,Netral,Sri Mulyani Beberkan Alasan Tambah Rp 100 Triliun untuk Anggaran Makan Bergizi Gratis https://t.co/EbthR0zJX3,1884880865890864896,,,in,iNews Tower,1,0,2,https://x.com/officialinews_/status/1884880865890865519,132078023,officialinews_
1885106372658029056,Thu Jan 30 23:22:37 +0000 2025,1,Netral,Heboh Niat Kepala BGN Masukkan Serangga ke Menu Makan Bergizi Gratis Komisi IX DPR RI Bereaksi https://t.co/DXssfwMOCZ,1885106372658029056,,,in,Padang,0,0,0,https://x.com/CelahSumbar/status/1885106372658028675,1655524487646048000,CelahSumbar
1884846538163130880,Thu Jan 30 14:56:13 +0000 2025,1264,Negatif,@BaseAnakFK Seharusnya : - Makan bergizi gratis diganti pendidikan. - Perumahan diganti ke Kesehatan - Ketahanan energi diganti ke mitigasi perubahan iklim (Mencakup Ketahanan energi antisipasi deforestasi dan lainnya karena Indonesia negara yang kaya akan SDA),1884978933176877056,,BaseAnakFK,in,,0,4,90,https://x.com/bingungpakasli/status/1884978933176877067,1213145411893915904,bingungpakasli
1876598728871887104,Wed Jan 08 03:59:22 +0000 2025,746,Positif,@aewin86 Saya setuju program makan bergizi gratis kalo para pejabat di pemerintahan setiap ada rapat atau pertemuan juga makan dengan menu dan porsi yg sama. Bergizi kan? Adil kan? Hemat anggaran juga kan?,1876841099513197056,,aewin86,in,Zimbabwe,4,7,61,https://x.com/twkongko/status/1876841099513196729,179869955,twkongko
1885085462160957952,Thu Jan 30 21:59:32 +0000 2025,0,Positif,Panglima TNI Perintahkan Jajaran Kelola Lahan Tidur Dukung Makan Bergizi Gratis https://t.co/yXtX8oMyox,1885085462160957952,,,in,iNews Tower,0,1,0,https://x.com/officialinews_/status/1885085462160957684,132078023,officialinews_
1884823491511489024,Thu Jan 30 04:38:33 +0000 2025,0,Positif,Peneliti Pusat Makroekonomi dan Keuangan Institute for Development of Economics and Finance (Indef) Riza Annisa Pujarama mengatakan manfaat dari program Makan Bergizi Gratis (MBG) akan diketahui dalam jangka panjang. https://t.co/ipD8ozRXM1,1884823491511489024,,,in,"Denpasar, Bali",0,0,0,https://x.com/nusabalicom/status/1884823491511488610,2655442453,nusabalicom
1884857433606258944,Thu Jan 30 06:53:25 +0000 2025,4,Netral,Menteri Keuangan Sri Mulyani Indrawati memberikan sinyal mengabulkan permintaan tambahan anggaran Program Makan Bergizi Gratis (MBG) senilai Rp 100 triliun. https://t.co/eL3EHEoUMN,1884857433606258944,,,in,NKRI,0,1,2,https://x.com/antaranews/status/1884857433606258996,18071520,antaranews
1884977466776920064,Thu Jan 30 14:50:23 +0000 2025,0,Negatif,Kita sehat untuk apa?? Untuk bisa makan gratis!! Kita pintar untuk apaaa? Biar bisa makan bergizi gratis!!! Kita sehat dan pintar untuk apaa?? Biar bisa ikut menjaga pertahanan negara! Gitu kalinya ya kl cuma jadi indikator pendukung?,1884977466776920064,,,in,Indonesia,0,0,0,https://x.com/egi_Ns/status/1884977466776920420,62221112,egi_Ns
1884935478396542976,Thu Jan 30 12:03:33 +0000 2025,0,Netral,MENTERI Keuangan Sri Mulyani Indrawati memberikan sinyal mengabulkan permintaan tambahan anggaran Program Makan Bergizi Gratis (MBG) senilai Rp 100 triliun. https://t.co/yMGqCIeCgb,1884935478396542976,,,in,Jakarta - Indonesia,0,0,0,https://x.com/mediaindonesia/status/1884935478396543226,68930552,mediaindonesia
1884846538163130880,Thu Jan 30 16:39:19 +0000 2025,59,Negatif,@fiantora90 @BaseAnakFK Makan bergizi gratis ini dikasihnya ke anak sekolah kan? Sedangkan masih banyak anak yg gabisa sekolah dan skrg malah pendidikan dijadiin prioritas pendukung. Jd makan bergizi gratis ini tepat apa engga?,1885004877283439104,,fiantora90,in,,0,2,2,https://x.com/raasayshi/status/1885004877283438739,1204090006790263040,raasayshi
1884901817383109120,Thu Jan 30 09:49:47 +0000 2025,2,Positif,Bantu Sukseskan Makan Bergizi Gratis https://t.co/xNWv0xfxDE https://t.co/ZYH6EgAB61,1884901817383109120,https://pbs.twimg.com/media/GiiENXFbMAAxy9e.jpg,,in,,0,0,0,https://x.com/Dim0830/status/1884901817383108942,3306622926,Dim0830
1879356073158849024,Wed Jan 15 02:32:59 +0000 2025,4815,Negatif,Bisa ngasih makan 300.000 porsi Makan Siang Gratis. Kita tuh bukan gak punya duit tapi yg punya akses ke duit gatekeeping duitnya buat mereka sendiri.,1879356073158849024,,,in,Indonesiaku tercinta,10,18,2129,https://x.com/kozirama/status/1879356073158848877,53360203,kozirama
1884960552642076928,Thu Jan 30 13:43:11 +0000 2025,9,Negatif,Oalah pak belalang lagi Puan Maharani mengaku telah mendengar banyak mitra Makan Bergizi Gratis (MBG) tak dibayar oleh Badan Gizi Nasional (BGN). https://t.co/vaRgkcFcwR,1884960552642076928,https://pbs.twimg.com/media/Gii5OGxbAAAeV2U.png,,in,KendaliSodo,0,0,2,https://x.com/Boc4h_Old/status/1884960552642077018,570509062,Boc4h_Old
1884896838765116928,Thu Jan 30 09:30:00 +0000 2025,0,Netral,Indef: Pemerintah Butuh Rp 215 54 Triliun untuk 82 9 Juta Penerima Program Makan Bergizi Gratis https://t.co/v7qR8P3hW9,1884896838765116928,,,in,,0,0,0,https://x.com/pajakcom/status/1884896838765117560,1340855282407109120,pajakcom
1884966614669692928,Thu Jan 30 14:07:16 +0000 2025,0,Positif,Anggota Komisi VII DPR RI Novita Hardini mengatakan bahwa prinsip gotong royong dan swadaya untuk program makan bergizi gratis (MBG) yang dilakukan oleh pemerintah daerah harus dicontoh oleh daerah lainnya. https://t.co/nJUis3LSV8,1884966614669692928,,,in,NKRI,1,1,0,https://x.com/antaranews/status/1884966614669693195,18071520,antaranews
1884928436860515072,Thu Jan 30 11:35:34 +0000 2025,0,Netral,Sri Mulyani Beri Sinyal Tambah Anggaran Makan Bergizi Gratis Rp 100 Triliun https://t.co/ByNtcPxa4e via @holopiscom,1884928436860515072,,,in,Jakarta,0,0,0,https://x.com/holopiscom/status/1884928436860514531,1366400664960572928,holopiscom
1884906903777763072,Thu Jan 30 10:10:00 +0000 2025,2,Positif,Soal kritik terhadap program Makan Bergizi Gratis Ketua DPR Puan mendorong pemerintah untuk terus evaluasi dan menyempurnakan program ini. https://t.co/oLkUlrci1p,1884906903777763072,,,in,,0,0,0,https://x.com/detikcom/status/1884906903777763333,69183155,detikcom
1884882228590830080,Thu Jan 30 08:31:57 +0000 2025,0,Netral,Anggaran Makan Bergizi Gratis Naik Jadi Rp 171 Triliun Sri Mulyani Ajak Perbankan https://t.co/LqAKbPUmPY,1884882228590830080,,,in,Jakarta,0,1,0,https://x.com/okezonenews/status/1884882228590829709,47274731,okezonenews
1884996471239409920,Thu Jan 30 16:05:54 +0000 2025,2,Positif,Kementerian UMKM mengusulkan agar UMKM yang menjadi mitra Makan Bergizi Gratis (MBG) dapat akses permodalan sebesar Rp 500 juta. https://t.co/5zZJqksAMD,1884996471239409920,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/detikfinance/status/1884996471239409844,135795460,detikfinance
1884967836231282944,Thu Jan 30 14:12:07 +0000 2025,10,Negatif,tapi itu beneran prioritas kok prioritas bagi mereka-mereka pemangku kepentingan. &gt; makan bergizi gratis vendornya siapa ? &gt; ketahanan pangan yg punya usaha babat lahannya siapa ? &gt; ketahanan energi pengusaha batubara utk pltu nya siapa ? &gt; perumahan kontraktornya siapa ?,1884967836231282944,,,in,,0,2,0,https://x.com/rempahVOC/status/1884967836231283014,583647334,rempahVOC
1884937962988711936,Thu Jan 30 12:13:25 +0000 2025,0,Positif,Program makan bergizi gratis memberi kesempatan bagi UMKM untuk mengembangkan bisnisnya. #Ekonomi #AdadiKompas https://t.co/X9lVa1dx5J,1884937962988711936,,,in,"Palmerah, Jakarta",0,0,0,https://x.com/hariankompas/status/1884937962988712046,255866913,hariankompas
1884942606284845056,Thu Jan 30 12:31:52 +0000 2025,1,Netral,Sri Mulyani Ungkap Alasan Anggaran Makan Bergizi Gratis Ditambah Rp 100 Triliun https://t.co/N6oBHcQnq8,1884942606284845056,,,in,"Jakarta Pusat, DKI Jakarta",0,0,0,https://x.com/SINDOnews/status/1884942606284845144,231355136,SINDOnews
1881905945795849984,Wed Jan 22 03:25:16 +0000 2025,503,Netral,MBG hari ini wilayah Jakarta Utara #MakanBergiziGratis @barengwarga https://t.co/Zu2xCY6S6v,1881905945795849984,https://pbs.twimg.com/media/Gh3fTYSbsAAUR_4.jpg,,in,Jakarta Capital Region,164,56,55,https://x.com/gausahcari1/status/1881905945795850327,813716421075038208,gausahcari1
1884896316964344064,Thu Jan 30 09:27:56 +0000 2025,1,Netral,Download Rangkuman Materi dan Dokumentasi: TIF seri 116 Meninjau Pelaksanaan Makan Bergizi Gratis sebagai Upaya Meningkatkan Mutu Generasi Emas 2045 https://t.co/6AzAtW3d9E https://t.co/mknVbO5MAJ,1884896316964344064,https://pbs.twimg.com/media/Gih_FjgasAACOon.jpg,,in,"Jl. HOS. Cokroaminoto No 92, M",0,0,1,https://x.com/the_indonesian/status/1884896316964344246,202579029,the_indonesian
1884897322951414016,Thu Jan 30 09:31:56 +0000 2025,0,Negatif,Ngapain prioritasin pendidikan dan kesehatan kan udah ada makan bergizi gratis yang bisa bikin pinter dan sehat. Soalnya udah bergizi gratis pula ,1884897322951414016,,,in,Mondstandt,0,0,0,https://x.com/feuleshi/status/1884897322951413818,1160870709171645952,feuleshi
1884891710377120000,Thu Jan 30 09:09:38 +0000 2025,1,Positif, Sebagai lembaga yang baru dibentuk Badan Gizi Nasional (BGN) dalam waktu singkat sudah dapat melaksanakan Makan Bergizi Gratis (MBG) secara bertahap. karena itu capaian BGN tersebut layak diapresiasi. - Lucy Kurniasari - https://t.co/wuHw8VIkpr,1884891710377120000,https://pbs.twimg.com/media/Gih7BEbaIAA9AS6.jpg,,in,,0,0,0,https://x.com/Demokrat_TV/status/1884891710377120026,284830933,Demokrat_TV
1884880419646329088,Thu Jan 30 08:24:46 +0000 2025,0,Positif,Antusias Anak Sekolah Diajak Naik LRT dan Makan Bergizi Gratis https://t.co/bnDA0zCJNc,1884880419646329088,,,in,,0,0,0,https://x.com/detik_edu/status/1884880419646329019,1668188086067683072,detik_edu
1884999709456269056,Thu Jan 30 16:18:46 +0000 2025,0,Netral,Pelita Prabu DPC Nabire Survei Tempat Program Makan Bergizi Gratis https://t.co/nhT4iHqvNT lewat @MEDIA PAPUALIVES,1884999709456269056,,,in,Nabire,0,0,0,https://x.com/mediapapualives/status/1884999709456269366,1478777144020901888,mediapapualives
1884206053430288896,Tue Jan 28 11:45:07 +0000 2025,1730,Positif,4. Makan Bergizi Gratis bentuknya standarisasi kantin. Uangnya bentuk voucher dibelanjakan di kantin sekolah pada warung pilihan yg menunya pilihan juga. Kantin sekolah jadi koperasi. Uangnya masuk sana. Ibu kantin happy murid happy.,1884206066315191040,,mhuseinali,in,Caladan,40,9,122,https://x.com/mhuseinali/status/1884206066315190692,177760518,mhuseinali
1875816397319894016,Sun Jan 05 08:07:34 +0000 2025,284,Positif,Mulai Besok 6 Januari 2025 Program Makan Bergizi Gratis Akan Mulai Dilaksanakan. Maka Demi Keadilan HNW dari @PKSejahtera Ingatkan Program Makan Bergizi Gratis Itu Juga Untuk Santri Pesantren dan Siswa Madrasah/Sekolah Keagamaan. https://t.co/9zU7cTuAl9,1875816397319894016,,,in,Jakarta Capital Region,8,51,74,https://x.com/hnurwahid/status/1875816397319893406,86012022,hnurwahid
1879093958921670912,Tue Jan 14 10:07:53 +0000 2025,251,Negatif,@OposisiCerdas Judulnya ~Makan Bergizi Gratis ~ tapi ujug² Ketua DPD usul Masyarakat ikut membiayai pertanyaannya ngapain judulnya dicantumkan kata GRATIS ?!!! Sudahlah jk keuangan negara lg seret tunda atau batalkan aja MSG. Daripada melintir sana sini kayak org linglung ...,1879108166245548032,,OposisiCerdas,in,"Jakarta Selatan, DKI Jakarta",0,7,26,https://x.com/bekilapan/status/1879108166245548175,263522716,bekilapan
1884919838432509952,Thu Jan 30 11:01:24 +0000 2025,0,Positif,Makan Bergizi Gratis fokuskan untuk anak SD dan sekolah2 dg kondisi siswa miskin.... Yang SMP SMA dan siswa yg orang kaya tidak perlu MBG @prabowo @Gerindra https://t.co/ZJcnx7DKyy,1884919838432509952,,,in,,0,0,0,https://x.com/jari_droid/status/1884919838432510133,1486631613932835072,jari_droid
1883114174399847936,Sat Jan 25 11:26:20 +0000 2025,1923,Netral,ini semua gratis guys. Syaratnya? Tinggal di ️kota dengan perpus memadai ️ https://t.co/nGUoewB404,1883114174399847936,https://pbs.twimg.com/media/GiIqW0LawAA2yPc.jpg,,in,محاسبة النفس  | 📚 8/?,80,30,173,https://x.com/I43420/status/1883114174399848503,2757705641,I43420
1884895706273690112,Thu Jan 30 09:25:30 +0000 2025,0,Negatif,Baru berjalan tiga minggu anggaran program Makan Bergizi Gratis sudah berpotensi membengkak Rp 100 triliun. Tambahan dana didapat dari hasil memangkas APBN 2025 https://t.co/vlvpriww4P @hariankompas,1884895706273690112,,,in,Indonesia,0,0,0,https://x.com/roysalam/status/1884895706273689686,80254922,roysalam
1884831701781937920,Thu Jan 30 05:11:10 +0000 2025,11,Negatif,Hampir satu bulan program Makan Bergizi Gratis berjalan sejak diresmikan pada 6 Januari 2025 lalu. Meski masih bersifat dini terdapat problem kronis yang menjangkiti kebijakan tersebut. Problem apa yang menjangkiti kebijakan 'baik' tersebut? #100HariPrabowoGibran https://t.co/DdmANNcOcj,1884831701781937920,https://pbs.twimg.com/media/GihD4HkawAAdoBF.jpg,,in,Bogor,0,1,5,https://x.com/Sajogyo_/status/1884831701781938189,3915576260,Sajogyo_
1879444048085488128,Thu Jan 16 07:34:14 +0000 2025,2784,Negatif,@MurtadhaOne1 Udah gue bilang makan bergizi gratis itu program buang2 anggaran. Sori2 buat yang masa kecilnya gak bisa makan siang karena gak punya uang jajan. Akar masalahnya ini karena ortu kalian gak dapet pekerjaan dan gaji yang layak kan? Kenapa gak benerin ini?,1879794273115386112,,MurtadhaOne1,in,あなたの心に,15,27,348,https://x.com/Exa5Ds/status/1879794273115386364,80987094,Exa5Ds
1881986446363389952,Wed Jan 22 11:43:08 +0000 2025,331,Positif,@schfess Ugm ospek univ kaya anak paud dan dapet makan bergizi gratis (beneran bergizi),1882031238023962880,,schfess,in,,2,0,7,https://x.com/fitruu/status/1882031238023962983,922320857162162176,fitruu
1884840272821137920,Thu Jan 30 05:45:14 +0000 2025,2,Positif,Apresiasi tinggi masyarakat untuk program makan bergizi gratis #MBG #MakanBergiziGratis #MakanBergiziUntukIndonesi #AnakSehatBangsaHebat #GiziGratisUntukNegeri #EkonomiMaju #IndonesiaEmas2045 https://t.co/0ac34hR91B,1884840272821137920,,,in,,0,0,0,https://x.com/OggyZilly43173/status/1884840272821137689,1826147358318744064,OggyZilly43173
1884862996817601024,Thu Jan 30 07:15:32 +0000 2025,0,Netral,Sri Mulyani Ungkap Anggaran Makan Bergizi Gratis Berpotensi Bertambah Jadi Rp 171 Triliun https://t.co/eRpPieBVrp,1884862996817601024,,,in,"Bogor, Indonesia",0,0,0,https://x.com/MediaVoi/status/1884862996817600843,1578222594,MediaVoi
1884898145747762944,Thu Jan 30 09:35:12 +0000 2025,0,Positif,Sukseskan Program Makan Bergizi Gratis Sri Mulyani Sebut OJK dan BI Bakal Turut Terlibat https://t.co/DKjH14QiAj,1884898145747762944,,,in,"Bogor, Indonesia",0,0,0,https://x.com/MediaVoi/status/1884898145747763520,1578222594,MediaVoi
1884971486446052096,Thu Jan 30 14:26:38 +0000 2025,1,Negatif,Blusukan sambil kasih bansos ke penduduk bansos itu pakai uang negara Program Makan Bergizi Gratis saja masih morat-marit kenapa Gibran cari kesempatan bagi bansos lagi Fokus saja pemberian Majan Bergizi Gratis dulu!,1884971486446052096,,,in,,0,0,1,https://x.com/iman100017/status/1884971486446051526,964364028,iman100017
1884940859067817984,Thu Jan 30 12:24:55 +0000 2025,1,Negatif,Serangga Jadi Menu Makan Bergizi Gratis Ahli: Bisa Rusak Nafsu Makan Saya tidak yakin generasi sekarang masih mengonsumsinya (serangga) dan faktor keamanan pangan yang perlu dipertimbangkan ujar dr Tan Shot Yen https://t.co/WJQdD13lK8,1884940859067817984,,,in,Indonesia,0,0,0,https://x.com/Toto_1945/status/1884940859067818037,982461867233722368,Toto_1945
1876974595485392896,Wed Jan 08 12:49:50 +0000 2025,898,Netral,Dalam rangka mau Launching buku baru aku mau bagi-bagi 5 buku Seporsi Mie Ayam Sebelum Mati gratis!! Caranya: 1. Follow akun @briankhrisna 2. Ritwit twit yg aku quote ini Udah gitu aja kok gak perlu yang lain. Lets go~ #Giveaway,1876974595485392896,,,in,BELI BUKUKU DI SINI 👉🏻,25,606,485,https://x.com/briankhrisna/status/1876974595485393107,775011194,briankhrisna
1884912282066685952,Thu Jan 30 10:31:22 +0000 2025,0,Netral,Kamis (30/01/2025). Kasi Intelijen pada Kejaksaan Negeri Aceh Barat Daya Joni Astriaman S.H. didampingi Staff Intelijen mengikuti Pengarahan Jaksa Agung Muda Intelijen Tentang Program Makan Bergizi Gratis yang diikuti secara daring di Ruang Kerja Bidang Intelijen. https://t.co/AyvAqNlAOy,1884912282066685952,https://pbs.twimg.com/media/GiiNs9YbMAA1toq.jpg,,in,Aceh Barat Daya,0,0,0,https://x.com/kejari_abdya/status/1884912282066686021,1260139563218948096,kejari_abdya
1884862134380858880,Thu Jan 30 07:12:06 +0000 2025,0,Positif,FOTO-FOTO Program Makan Bergizi Gratis di SD 08 Kampung Jawa Pariaman Tengah Kota Pariaman Sumbar https://t.co/rNKT1pI5YG lewat @tribunnews,1884862134380858880,,,in,,0,1,0,https://x.com/tribunpadangcom/status/1884862134380859445,1058656201645288960,tribunpadangcom
1880251995254391040,Fri Jan 17 13:58:50 +0000 2025,731,Negatif,Deddy botak gak bakal sadar betapa berpengaruhnya argumen dia soal Makan Bergizi Gratis di tengah banyak KORBAN anak2 keracunan makanan. Empatinya pake dikit please. Ini program udah sampe bikin anak orang keracunan kok bisa bikin konten mau bonyokin anak yg ngeluh ayamnya gak,1880253450191269888,,karimakayyim,in,,6,12,88,https://x.com/karimakayyim/status/1880253450191270231,306805573,karimakayyim
1884945088708858112,Thu Jan 30 12:41:44 +0000 2025,0,Netral,Kamis 30 Januari 2025 Kasubsi B Intelijen Kejaksaan Negeri Tebing Tinggi Daniel Halasson Purba S.H beserta Staff Intelijen Kejaksaan Negeri Tebing Tinggi mengikuti Pengarahan Jaksa Agung Muda Intelijen terkait Program Makan Bergizi Gratis secara daring https://t.co/LmsPyZa4fQ,1884945088708858112,https://pbs.twimg.com/media/GiirgeobEAAOp_B.jpg,,in,"Tebing Tinggi, Indonesia",0,0,0,https://x.com/Kntebingtinggi/status/1884945088708858212,1371717703916876032,Kntebingtinggi
1876618233396278016,Tue Jan 07 17:32:14 +0000 2025,235,Negatif,@roynehans91 @kaplanmt35 ini nama programnya makan bergizi gratis ya kalo gwe punya anak mikirnya makanan proper kalo gwe sebagai vendor ya naikin harga ke 20k seporsi ato kalo ambil untung minim ya 17k seporsi ,1876683274803970048,,roynehans91,in,,0,1,0,https://x.com/sugondese6666/status/1876683274803970389,1844618478797585920,sugondese6666
1876104471711011072,Mon Jan 06 04:34:55 +0000 2025,364,Negatif,@vilyls Anjay makan siangnya udah gratis.. Ada promo tambahannya pulak Tambahan ancaman dan sanksi sosial kalau mempublikasikan ,1876125266944442880,,,in,Jakarta Capital Region,0,3,21,https://x.com/hammsqi/status/1876125266944442556,1100493583,hammsqi
1884974727623785984,Thu Jan 30 14:39:30 +0000 2025,0,Netral,Badan Gizi Nasional Minta Tambahan Anggaran Rp 100 Triliun untuk Makan Bergizi Gratis Begini Respons Sri Mulyani https://t.co/Q93VjkwIU2,1884974727623785984,,,in,Indonesia,0,0,0,https://x.com/odievandboss/status/1884974727623786558,224154229,odievandboss
1884943478691700992,Thu Jan 30 12:35:20 +0000 2025,1,Positif,https://t.co/qd8xaILLwX https://t.co/PEHK4IVwiH Ketua DPR Puan Maharani meminta masyarakat untuk memberikan kesempatan kepada Pemerintah dalam menyempurnakan program Makan Bergizi Gratis (MBG). #MBG #puanmaharani #SPPG #ipol https://t.co/UvXeZsdc9E,1884943478691700992,https://pbs.twimg.com/media/Giip7PSbcAAFEpf.jpg,,in,Jalan Cirendeu Raya No 32 A RT,0,0,0,https://x.com/ipoldotid/status/1884943478691700855,1407567917537893888,ipoldotid
1884856507172573952,Thu Jan 30 06:49:44 +0000 2025,0,Positif,Dukung Program Makan Bergizi Gratis DLH Gunakan Kemasan Ramah Lingkungan https://t.co/S36cV66yNw lewat @malangposco,1884856507172573952,,,in,Kota Batu Jawa Timur,0,0,0,https://x.com/batu_pii/status/1884856507172573695,1317009386695347968,batu_pii
1884908968600064000,Thu Jan 30 10:18:12 +0000 2025,0,Netral,Kasdim 0803/Madiun Dampingi Deputi V KSP Tinjau Program Makan Bergizi Gratis di Kota Madiun https://t.co/ruTrXaoD6W,1884908968600064000,,,in,"Kota Bengkulu, Bengkulu",0,0,0,https://x.com/klikwarta_com/status/1884908968600064012,823779030767833088,klikwarta_com
1884940978513158912,Thu Jan 30 12:25:24 +0000 2025,0,Negatif,Serangga Jadi Menu Makan Bergizi Gratis Ahli: Bisa Rusak Nafsu Makan Saya tidak yakin generasi sekarang masih mengonsumsinya (serangga) dan faktor keamanan pangan yang perlu dipertimbangkan ujar dr Tan Shot Yen https://t.co/o5rF0r7Rox,1884940978513158912,,,in,jember-jakarta-indonesia,0,0,0,https://x.com/yusufabualif/status/1884940978513158534,160603309,yusufabualif
1877603332841419008,Fri Jan 10 06:28:13 +0000 2025,338,Positif,Anak-anak adalah masa depan kita! Pemerintah berkomitmen memastikan mereka mendapatkan gizi terbaik melalui Makan Bergizi Gratis. Mari kita dukung generasi emas Indonesia Untuk Anak Kita https://t.co/fYXh5aQz85,1877603332841419008,https://pbs.twimg.com/ext_tw_video_thumb/1877603286557274112/pu/img/otKLCCe4-ZSAPwhA.jpg,,in,SKSG,1,389,192,https://x.com/cuitcuap_/status/1877603332841418908,142912893,cuitcuap_
1884910790047887872,Thu Jan 30 10:25:26 +0000 2025,0,Netral,Cardigan rajut kalyana Rp 59.900 https://t.co/EkC7kdIVqt Pink spiders #suci11kompastv ariel tatum makan bergizi gratis https://t.co/cI2VU9AzWB,1884910790047887872,https://pbs.twimg.com/media/GiiMXuia4AAOaZ-.jpg,,in,Indonesia,1,0,1,https://x.com/threadkece/status/1884910790047887540,294667420,threadkece
1884982905509933056,Thu Jan 30 15:12:00 +0000 2025,0,Negatif,Resiko keracunan pangan bisa saja terjadi pada pelaksanaan program Makan Bergizi Gratis di sekolah. Keracunan pangan ini dapat disebabkan karena makanan yang dikonsumsi sudah... https://t.co/91tunQl7mf,1884982905509933056,,,in,"Jawa Tengah, Indonesia",0,0,0,https://x.com/MediabagiCom/status/1884982905509933347,1862111080501415936,MediabagiCom
1884982976855068928,Thu Jan 30 15:12:17 +0000 2025,0,Netral,Berikut adalah prosedur penanganan makanan yang tidak layak konsumsi pada Program Makan Bergizi Gratis di Sekolah Program MBG merupakan salah satu bentuk solusi atas... https://t.co/wcO3Rk03Hl,1884982976855068928,,,in,"Jawa Tengah, Indonesia",0,0,0,https://x.com/MediabagiCom/status/1884982976855068705,1862111080501415936,MediabagiCom
1884982727117799936,Thu Jan 30 15:11:18 +0000 2025,0,Positif,Program Makan Bergizi Gratis (MBG) menjadi langkah strategis dalam menyongsong Indonesia Emas 2045. Program Makan Bergizi Gratis adalah salah satu upaya dalam mewujudkan visi Presiden... https://t.co/G2OLxVq9JO,1884982727117799936,,,in,"Jawa Tengah, Indonesia",0,0,0,https://x.com/MediabagiCom/status/1884982727117799666,1862111080501415936,MediabagiCom
